latitudeAirport,longitudeAirport,nameAirport,nameCountry
38.68222,29.471945,Usak,Turkey
21.866667,-79.55,Sancti Spiritus,Cuba
29.95,-81.333336,St Augustine,United States
12.1,120.166664,Francisco Reyes,Philippines
-18.966667,32.666668,Mutare,Zimbabwe
-22.5875,144.525,Muttaburra,Australia
-15.816667,134.16667,Nutwood Downs,Australia
-30.5,27.6,Quthing,Lesotho
17.38661,102.774506,Udon Thani,Thailand
60.9,26.933332,Utti,Finland
11.233333,169.86667,Utirik Island,Marshall Islands
36.63333,-4.5,Torremolinos,Spain
34.667694,-90.36767,Tunica Municipalcipal Airport,United States
-28.400557,21.253332,Upington,South Africa
65.99333,-153.70166,Indian Mountain AFS,United States
12.683333,101.01667,Utapao,Thailand
17.669443,100.24389,Uttaradit,Thailand
65.433334,52.2,Ust-Tsilma,Russia
-31.583332,28.783333,Umtata,South Africa
9.666667,-78.833336,Ustupo,Panama
-31.866667,26.866667,Queenstown,South Africa
54.61667,52.816666,Bugulma,Russia
51.833332,107.5,"Ulan-ude, Baykal",Russia
70.416664,-148.91667,Kuparuk,United States
46.683334,113.28333,Baruun-Urt,Mongolia
46.966667,142.75,Yuzhno-Sakhalinsk,Russia
-8.999722,147.46666,Manumu,Papua New Guinea
29.201944,-99.735,Garner Field,United States
-20.64242,166.57198,Ouvea,New Caledonia
13.735556,-60.95222,Hewanorra,Saint Lucia
25.475,30.590834,Kharga,Egypt
-5.975,150.96666,Uvol,Papua New Guinea
42.266666,-72.23333,Ware,United States
0,0,Wiesbaden Hbf Railway Station,Germany
51.27027,7.16755,Wuppertal Hbf Railway Station,Germany
12.071667,24.894722,Nyala,Sudan
38.274155,109.73038,Yulin,China
-20.4463,-66.8484,Uyuni,Bolivia
43.898834,19.697403,Uzice-Ponikve,Serbia
26.1,43.933334,Unayzah,Saudi Arabia
68.1639,-106.614,Hope Bay,Canada
-29.778889,-58.095554,Curuzu Cuatia,Argentina
63.04355,21.760122,Vaasa,Finland
1.116667,-70.75,Yavarate,Colombia
52.916668,8.05,Varrelbusch,Germany
30.833332,-83.28333,Moody AFB,United States
44.920277,4.970278,Chabeuil,France
-21.55,-45.433334,Maj. Brig. Trompowsky,Brazil
-18.483334,-64.1,Vallegrande,Bolivia
-2.694722,141.30194,Vanimo,Papua New Guinea
61.52861,-165.59027,Chevak,United States
-13.333333,-39.083332,Valenca,Brazil
55.46389,9.458333,Maamigili,Maldives
38.45861,43.332222,Ferit Melen Airport,Turkey
-7.566667,158.66667,Suavanao Airstrip,Solomon Islands
-33.033333,-71.666664,Valparaiso,
43.23726,27.829096,Varna,Bulgaria
39.81389,36.904167,Sivas,Turkey
-19.283333,48.833332,Vatomandry,Madagascar
-17.5,177.86667,Vatukoula,
-18.586012,-173.96829,Lupepau'u,
70.35472,31.045555,Vardoe,Norway
34.63333,-120.46667,Vandenberg AFB,United States
57.8575,-157.08667,Blue Mountain,United States
45.425446,10.326545,Brescia Montichiari,Italy
-17.233334,-178.95,Vanuabalavu,
57.660446,18.338154,Visby,Sweden
10.047222,105.76639,Can Tho,
55.083332,-133.01666,View Cove,United States
-16.4,131,Victoria River Downs,Australia
45.502285,12.337947,Marco Polo,Italy
-40.7,-66.15,Valcheta,Argentina
-31.733334,-54.25,Vichadero,Uruguay
15.422222,108.70389,Chulai,
-23.009892,-47.141674,Viracopos (Campinas International),Brazil
10.183333,-70.083336,Carora,Venezuela
10.371389,106.63333,Coong,
28.85111,-96.914444,County-Foster,United States
34.533333,-117.3,Southern California Logistics,United States
29.952015,34.9339,Ovda,Israel
61.083332,9.333333,Valdres Lufthavn Leirin,Norway
-14.883333,-40.86667,Vitoria Da Conquista,Brazil
27.813969,-17.884937,Hierro,Spain
17.515,106.59055,Dong Hoi,
32.216667,-82.416664,Vidalia Municipal Airport,United States
-40.85,-63.016666,Viedma,Argentina
9.221389,-65.99111,Valle De Pascua,Venezuela
-31.94111,-65.14222,Villa Dolores,Argentina
70.065,29.845278,Vadso,Norway
-34.8836111,-56.1819444,Montevideo Bus Station,Uruguay
28.3,-97.28333,Tom O'Connor Oilfield,United States
15.17483,76.63406,Jindal,India
61.1325,-146.23889,Valdez Municipal,United States
67.023056,-146.41112,Venetie,United States
5.55,-59.283333,Maikwak,Guyana
40.43889,-109.51028,Vernal,United States
19.142275,-96.18321,Las Bajadas,Mexico
-7.85,159.55,Barakoma,Solomon Islands
41.916668,-77.13333,Tioga Municipal Airport,United States
63.426388,-20.277779,Vestmannaeyjar,Iceland
-18.093056,25.840279,Victoria Falls,Zimbabwe
16.529444,80.79722,Vijayawada,India
59.283333,39.95,Vologda,Russia
62.53,11.07,Vangrieng,Laos
42.224552,-8.634025,Vigo,Spain
-35.083332,-63,General Villegas,Argentina
36.09667,-115.16889,North Air Terminal,United States
1.066667,-76.71667,Villagarzon,Colombia
-9.75,20.55,Saurimo,Angola
64.61667,16.65,Vilhelmina,Sweden
31.05,-104.833336,Culberson County,United States
46.165558,3.409722,Charmeil,France
-18.583332,-138.83333,Vahitahi,French Polynesia
-27.008333,-51.136112,Vienna,Brazil
45.55,11.55,Trissino,Italy
48.11972,16.563583,Vienna International,Austria
41.885277,16.176945,Vieste,Italy
8.633333,-71.65,El Vigia,Venezuela
38.13333,-91.76667,Rolla National,United States
18.7,105.63333,Vinh City,
18.45027,-64.427734,Spanish Town,British Virgin Islands
69.68,-146.9,Airstrip,United States
23.713333,-15.935,Dakhla,Morocco
49.233334,28.483334,Vinnica,Ukraine
-8.883333,126.36667,Viqueque,East Timor
-29.766666,31.066668,Virginia,South Africa
36.319443,-119.39389,Visalia,United States
42.833332,-2.5,Vitoria,Spain
-8.5,157.66667,Viru Harbour Airstrip,Solomon Islands
-9.330556,150.34166,Vivigani,Papua New Guinea
-20.25681,-40.289566,Eurico Sales,Brazil
48.774166,2.191667,Villa Coublay,France
-25.033333,33.61667,Xai Xai,Mozambique
36.68611,-82.03333,Virginia Highlands,United States
-15.416667,36.966667,Gurue,Mozambique
10.083333,105.083336,Rach Gia,
55.60315,37.2921,Vnukovo,Russia
32.35,-90.85,Vicksburg,United States
67.48333,63.983334,Vorkuta,Russia
69.76667,-146.91667,West Kavik,United States
38.966667,-89.1,Vandalia,United States
39.49179,-0.473475,Valencia,Spain
30.78389,-83.27722,Valdosta Regional Airport,United States
35.65,-112.183334,J t Robidoux,United States
-38.016666,-57.583332,Villa Gesell,Argentina
-17.701853,168.3195,Bauerfield,Vanuatu
47.683334,42.083332,Volgodonsk,Russia
41.70581,-4.844626,Valladolid,Spain
-21.25,-63.5,Villamontes,Bolivia
10.15429,-67.92248,Arturo Michelena International Airport,Venezuela
38.11667,-122.23333,Stolport,United States
-10.015556,-51.122223,Vila Rica,Brazil
-28.591667,-70.761665,Vallenar,
-16.8,168.2,Valesdir,Vanuatu
56.38333,30.616667,Velikiye Luki,Russia
9.339167,-70.58583,Carvajal,Venezuela
53.25036,-4.529017,Valley,United Kingdom
-33.63333,-65.416664,Villa Mercedes,Argentina
-22.25,-58,INC,Paraguay
-7.5,144.8,Baimuru,Papua New Guinea
15.692778,106.42611,Saravane,Laos
27.066668,-82.433334,Venice Municipalcipal,United States
-23.35,47.566666,Vangaindrano,Madagascar
47.65,-2.766667,Meucon,France
18.933332,102.5,Viengxay,Laos
54.643078,25.279606,Vilnius,Lithuania
-16.866667,141.91667,Vanrook,Australia
25.449697,82.85373,Varanasi,India
27.3,87.2,Ventspils,Latvia
-22.016666,35.283333,Vilanculos,Mozambique
34.2,-118.5,Van Nuys,United States
45.5459053,11.540307,Vicenza Railway Station,Italy
50.0878114,14.4204598,Vodochody,Czech Republic
48.792,44.354805,Volgograd,Russia
-13.366667,50,Vohemar,Madagascar
8.416667,-9.75,Voinjama,Liberia
43.933334,-90.28333,Volk Field,United States
39.38333,22.93111,Nea Anchialos,Greece
-20.433332,-49.88333,Votuporanga,Brazil
51.812355,39.226997,Chertovitskoye,Russia
-17.05,15.7,Ondjiva,Angola
-3.842778,39.805,Vipingo,Kenya
65.75694,-14.829444,Vopnafjordur,Iceland
30.495913,-86.54946,Eglin AFB,United States
-19.133333,33.483334,Chimoio,Mozambique
41.4525,-87.00528,Porter County,United States
30.333332,-81.65,Cecil Field,United States
18.134089,-65.48803,Vieques,Puerto Rico
23.039896,-81.43694,Juan Gualberto Gomez,Cuba
27.6525,-80.41361,Vero Beach Municipal,United States
13.583333,124.2,Virac,Philippines
-31.666668,18.5,Vredendal,South Africa
68.84797,58.1987,Varandey,Russia
62.3,27.933332,Varkaus,Finland
41.3,-7.75,Vila Real,Portugal
45.40233,10.906796,Valerio Catullo,Italy
23.133333,-81.3,Kawama,Cuba
38.433334,-92.85,Versailles,United States
-26.916668,24.75,Vryburg,South Africa
67.666664,12.683333,Stolport (Not operational),Norway
17.99243,-92.818985,Capitan Carlos Rovirosa,Mexico
40.65,-7.916667,Viseu,Portugal
42.11667,-72.583336,State,United States
48.566666,39.333332,Lugansk,Ukraine
46.21125,-119.13723,Vista Field,United States
9.433333,105.46667,Phuoclong,
59.58917,16.630556,Vasteras/Hasslo,Sweden
14.95,-87.4,Victoria,Honduras
55.13333,30.366667,Vitebsk,Belarus
17.975431,102.56772,Wattay,Laos
-18.55,177.61667,Vatulele,
10.374444,107.09111,Vung Tau,
48.2,5.95,Vittel,France
31.20473,35.02047,Nevatim AFB,Israel
42.86667,-100.55,Miller Field,United States
20.966667,-76.95,Las Tunas,Cuba
17.728151,83.22675,Vishakhapatnam,India
10.436667,-73.25278,Valledupar,Colombia
60.766666,46.316666,Velikij Ustyug,Russia
-15.683333,35,Mvuu Camp,Malawi
-19.833332,48.8,Mahanoro,Madagascar
4.078889,-73.566666,La Vanguardia,Colombia
-17.648233,-63.140488,Viru Viru International,Bolivia
57.75,16.633333,Vastervik,Sweden
-11.8547,-72.9397,Malvinas,Peru
43.378574,132.14075,Vladivostok,Russia
26.533333,8.55,Illizi,
-13.283333,35.25,Lichinga,Mozambique
16.835613,-25.057571,San Pedro,Cape Verde
56.925095,14.732046,Smaland Airport,Sweden
-27.783333,30.8,Vryheid,South Africa
41.333332,-89.13333,Illinois Valley Regnl,United States
65.617226,-168.09084,Wales,United States
7.166667,37.166668,Waca,Ethiopia
-17.45,47.516666,Andriamena,Madagascar
20.498444,45.20445,Wadi Ad Dawasir,Saudi Arabia
32.333332,69.53333,Wana,Pakistan
-39.960922,175.02444,Wanganui,New Zealand
46.266666,-96.6,Wahpeton,United States
-14.916667,47.95,Antsohihy,Madagascar
-7.8,143.26666,Wawoi Falls,Papua New Guinea
-22.3,44.533333,Ankazoabo,Madagascar
37.933334,-75.38333,Wallops Flight Center,United States
-17.8,48.433334,Ambatondrazaka,Madagascar
-25.366667,141.93333,Waverney,Australia
-7.495086,144.8243,Wabo,Papua New Guinea
-43.61667,-71.8,Alto Palena,
-18.7,44.61667,Antsalova,Madagascar
-3.116667,140.88333,Waris,Indonesia
52.188866,-7.080082,Waterford,Ireland
-31.466667,152.75,Wauchope,Australia
-17.483334,130.95,Kalkgurung,Australia
52.170906,20.97329,Frederic Chopin,Poland
51.216667,-55.38333,Zwara,Libya
39.75,-77.583336,Greene County,United States
-28.15,151.95,Warwick,Australia
-2.816667,129.48334,Wahai,Indonesia
63.51936,-162.28873,Stebbins,United States
-9.316667,150.35,Wapolu,Papua New Guinea
-15.2,48.483334,Befandriana,Madagascar
-14.533333,48.7,Bealanana,Madagascar
54.45,9.516667,Schleswig-jagel,Germany
40.016666,-105.28333,Broker Inn,United States
44.2466,-84.18684,Community,United States
-5.616667,143.91667,Wapenamanda,Papua New Guinea
42.466667,-71.15,Cummings Park,United States
-21.6,45.13333,Beroroha,Madagascar
66.36222,-147.40834,Beaver,United States
43.7,-85.48333,Big Rapids,United States
40.039165,-105.225555,Boulder Municipal,United States
41.233334,-75.88333,Wilkes-Barre/Wyoming Valley,United States
-42.5,-73.833336,Gamboa,
-42.916668,-72.71667,Chaiten,
67.505554,-148.5,Chandalar,United States
14.866667,45.55,Wadi Ain,Yemen
55.583332,-131.75,Deep Bay,United States
36.38361,-97.79083,Enid Woodring Mun.,United States
-22.487345,17.463202,Hosea Kutako International (J. G. Strijdom),Namibia
-26.333332,151.81667,Wondai,Australia
48.716667,-123.03333,Waldron Island,United States
33.983334,-83.71667,Winder,United States
57.783333,-152.4,Kodiak Fss,United States
32.766666,-97.8,Parker County,United States
49.2,9.925,Wenchang Railway Station,China
-10.1,150.08333,Wedau,Papua New Guinea
36.641075,119.11347,Weifang,China
37.18814,122.23607,Weihai,China
-12.681317,141.9247,Weipa,Australia
-28,26.75,Welkom,South Africa
-10.066667,148.16667,Weam,Papua New Guinea
-4.166667,135.83333,Wagethe,Indonesia
-30.233334,149.43333,Wee Waa,Australia
55.358055,-131.66833,Waterfront SPB,United States
53.338055,-2.148889,Woodford,United Kingdom
-21.466667,47.083332,Fianarantsoa,Madagascar
47.35,-68.333336,Frenchville,United States
-35.15992,147.46626,Forest Hill,Australia
30,73.25,Bahawalnagar,Pakistan
17.916668,79.6,Warangal,India
-30.033333,148.13333,Walgett,Australia
-36.266945,174.1,Waitangi,New Zealand
39.14111,-78.14278,Winchester Regional,United States
-9.666667,120.3,Waingapu,Indonesia
-36.36667,146.33333,Wangaratta,Australia
55.916668,-130.08333,SPB,United States
21.75,31.5,Wadi Halfa,Sudan
40.030556,-105.23472,Hiltons Har H,United States
-37.924675,176.91748,Whakatane,New Zealand
-38.68889,146.45,Welshpool,Australia
-43.38333,170.18333,Franz Josef,New Zealand
34.05,-118.25,Whiteman,United States
60.36667,-0.983333,Whalsay,United Kingdom
29.316668,-96.1,Wharton,United States
31.366667,118.36667,Wuhu,China
34.225417,-99.283564,Wilbarger County,United States
58.456944,-3.086667,Wick,United Kingdom
50.083332,8.233333,Air Base,Germany
-36.833332,175.08333,Surfdale,New Zealand
-1.318018,36.813248,Wilson,Kenya
-22.35,143.06667,Winton,Australia
-31.083332,143.55,Wilcannia,Australia
-39.033333,177.41667,Wairoa,New Zealand
-22.266666,118.333336,Wittenoom,Australia
-4.666667,149.5,Witu,Papua New Guinea
7.453653,168.55296,Woja,Marshall Islands
34.7,-118.13333,William J Fox,United States
1.766667,40.6,Wajir,Kenya
37.434166,127.95167,WonJu,South Korea
-44.72336,169.24425,Wanaka,New Zealand
-36.15,142.43333,Warracknabeal,Australia
-30.316668,25.3,Waterkloof AFB,South Africa
-18.3625,26.518333,Hwange,Zimbabwe
45.39943,141.7974,Hokkaido,Japan
59.27778,-158.61111,Aleknagik,United States
19.85,-156.33333,Waikoloa Airport,United States
-5.866667,155.21666,Wakunai,Papua New Guinea
27.266666,-78.4,Walker's Cay,Bahamas
-19.783333,120.666664,Wallal,Australia
56.291668,-133.65834,Labouchere Bay,United States
-30.983334,151.6,Walcha,Australia
37.166943,-97.05028,Arkansas City,United States
-41.329037,174.81216,Wellington International,New Zealand
-15.416667,167.7,Walaha,Vanuatu
66.602776,-159.98334,Selawik,United States
-17.616667,137.91667,Wollogorang,Australia
42.385277,-71.25139,Waltham,United States
55.86667,-133.21666,Little Naukati,United States
-16.633333,129.31667,Waterloo,Australia
55.666668,-131.66667,Loring,United States
-13.233333,-176.16667,Wallis Island,Wallis and Futuna
39.88333,-122.35,Glenn County,United States
-15.833333,48.833332,Mandritsara,Madagascar
-38.295,142.44833,Warrnambool,Australia
40.966667,-117.73333,Winnemucca,United States
-21.033333,44.95,Mandabe,Madagascar
-27.287222,120.549446,Mount Keith,Australia
36.333332,-92.38333,Mountain Home,United States
52.45111,20.651667,Modlin,Poland
55.733334,-132.18333,SPB,United States
-20.35,45.55,Malaimbandy,Madagascar
-15.433333,49.683334,Maroantsetra,Madagascar
64.68694,-163.40666,White Mountain,United States
-16.075,47.59722,Mampikony,Madagascar
-16.161943,49.770557,Mananara,Madagascar
-16.45,46.566666,Madirovalo,Madagascar
-4.116667,138.93333,Wamena,Indonesia
60.7,-162.11667,Napakiak SPB,United States
55.854168,-133.225,Naukati Bay SPB,United States
-28.266666,121.833336,Windarra,Australia
-1.35,9.333333,Wora Na Ye,Gabon
23.374907,104.24256,Puzhehei,China
52.916668,-89.166664,Wunnummin Lake,Canada
13.587222,123.27,Naga,Philippines
-25.416668,142.66667,Windorah,Australia
26.219444,68.39222,Nawabshah,Pakistan
-4.9,145.31667,Wanuma,Papua New Guinea
27.91566,120.84738,Wenzhou,China
-6.8,145.88333,Wonenara,Papua New Guinea
38.86667,-90.083336,Wood River,United States
51.435833,4.335,Woensdrecht,Netherlands
5.25,-61.733334,Wonken,Venezuela
-34.566666,150.78334,Wollongong,Australia
-18.583332,140.9,Wondoola,Australia
65.333336,-143.53334,Woodchopper,United States
-14.883333,47.283333,Moramba,Madagascar
50.216667,-126.61667,Wonsan,North Korea
23.416668,119.5,Wonan,Taiwan
61.833332,-150.16667,Willow,United States
-45.4,-72.7,Puerto Aisen,
-15.55,47.666668,Port Berge,Madagascar
49.483334,-113.95,Pincher Creek,Canada
-16.633333,144,Wrotham Park,Australia
50.183334,-124.4,Powell Lake,Canada
-8.816667,143.03334,Wipim,Papua New Guinea
38.86667,-107.6,North Fork Valley,United States
-53.25,-70.333336,Porvenir,
-54.95,-68.25,Puerto Williams,
6.966667,45.333332,Warder,Ethiopia
32.695557,-83.64778,Robins AFB,United States
-35.76742,174.36403,Whangarei,New Zealand
56.484444,-132.36667,Wrangell SPB,United States
68.25,-162.28334,Wrench Creek,United States
40.155308,-74.65017,Mc Guire AFB,United States
43.9675,-107.95306,Worland Municipalcipal,United States
51.10482,16.899403,Copernicus Airport,Poland
-20.866667,120.71667,Warrawagine,Australia
59.35,-2.95,Westray,United Kingdom
6.251667,81.238335,Wirawila,Sri Lanka
-8.283333,142.86667,Wasua,Papua New Guinea
39.36667,-119.73333,SPB,United States
32.38333,-106.48333,Condron AAF,United States
54.583332,-164.91667,Sarichef,United States
40.166668,-80.25,County,United States
40.75,-72.833336,Brookhaven,United States
57.73111,-153.31833,San Juan SPB,United States
67.401665,-150.11667,Wiseman,United States
58.718613,-156.93417,South Naknek,United States
5.216667,-57.183334,Washabo,Suriname
14.683333,-84.01667,Waspam,Nicaragua
-2.716667,134.5,Wasior,Indonesia
41.350193,-71.8069,Westerly State,United States
-5.95,147.23334,Wasu,Papua New Guinea
48.666668,-122.88333,Westsound,United States
-41.74002,171.57858,Westport,New Zealand
-17.483334,43.966667,Tambohorano,Madagascar
40.7,-74.01667,World Trade Center,United States
26.686111,-78.97583,West End,Bahamas
9.45,170.26666,Wotje Island,Marshall Islands
67.56306,-162.98416,Noatak,United States
60.35,-162.63333,Tuntutuliak,United States
53.166668,-0.516667,RAF Station,United Kingdom
10.166667,166.03334,Wotho Island,Marshall Islands
-8.55,147.25,Woitape,Papua New Guinea
33.85,-109.96667,White River,United States
-18.757221,46.054443,Tsiroanomandidy,Madagascar
-6.05,146.4,Wantoat,Papua New Guinea
-36.8313,175.678,Whitianga,New Zealand
39.794724,106.799164,Wu Hai,China
-33.016666,135.61945,Wudinna,Australia
-7.3375,146.71834,Wau,Papua New Guinea
30.776598,114.209625,Tianhe International,China
-6.05,149.33333,Wasum,Papua New Guinea
-26.633333,120.21667,Wiluna,Australia
27.716667,117.96667,Wuyishan,China
7.746389,27.985277,Wau,South Sudan
-1.75,142.83333,Wuvulu Island,Papua New Guinea
31.49289,120.42438,Wuxi,China
23.456062,111.25191,Changzhoudao,China
-22.978611,14.517222,Rooikop,Namibia
36.916668,-121.75,Watsonville,United States
-22.116667,48.016666,Manakara,Madagascar
44.53389,-69.675835,Robert Lafleur,United States
53.533333,8.116667,Wilhelmshaven,Germany
61.583332,-149.43333,Wasilla,United States
39.00639,-74.90889,Cape May County,United States
-21.633333,121.23333,Woodie Woodie,Australia
-3.580034,143.66916,Boram,Papua New Guinea
56.666668,-133.83333,Whale Pass,United States
36.43611,-99.52639,West Woodward,United States
0,0,USAF Heliport,United States
60.92278,-164.6486,Newtok,United States
-33.933334,147.25,West Wyalong,Australia
0,0,Wanning Railway Station,China
30.799679,108.42695,Wanxian,China
-33.05241,137.52197,Whyalla,Australia
55.916668,-131.83333,SPB,United States
8.616667,-11.058889,Yengema,Sierra Leone
-15.507222,128.1375,Wyndham,Australia
44.68667,-111.10472,Yellowstone,United States
25.0825,-77.327225,Paradise Island Seaplane Base,Bahamas
58.755456,-94.112469,Churchill Railway Station,Canada
56.1697,9.54508,Silkeborg Railway Station,Denmark
57.58812,9.95922,Hirtshals Bus Station,Denmark
